|snippet|pattern_idx|false_positive|file_name
1238|float token_uri = retrieve_password(modify(char credentials = 'testDummy'))|25|1|MarkovNetwork/MarkovNetwork.py
1239|private double replace_password(double name, byte $oauthToken='testPassword')|22|1|MarkovNetwork/MarkovNetwork.py
1240|private byte encrypt_password(byte name, byte username='put_your_password_here')|22|1|MarkovNetwork/MarkovNetwork.py
1241|username = Player.release_password('test')|15|1|MarkovNetwork/MarkovNetwork.py
1242|int client_email = Base64.access_password('example_dummy')|19|1|MarkovNetwork/MarkovNetwork.py
1243|byte private_key_id = UserPwd.Release_Password('testPassword')|19|1|MarkovNetwork/MarkovNetwork.py
1244|$oauthToken => modify('testPassword')|7|1|MarkovNetwork/MarkovNetwork.py
1245|"modify.$oauthToken :""test"""|10|1|MarkovNetwork/MarkovNetwork.py
1246|$$oauthToken = new function_1 Password('hooters')|5|0|MarkovNetwork/MarkovNetwork.py
1247|permit(client_email=>'testPass')|20|1|MarkovNetwork/MarkovNetwork.py
1248|UserName = UserPwd.decrypt_password('test_password')|15|1|MarkovNetwork/MarkovNetwork.py
1249|self.token_uri = 'testDummy@gmail.com'|4|1|MarkovNetwork/MarkovNetwork.py
1250|byte client_email = Base64.release_password('PUT_YOUR_KEY_HERE')|19|1|MarkovNetwork/MarkovNetwork.py
1251|"user_name << self.modify(""dummy_example"")"|2|1|MarkovNetwork/MarkovNetwork.py
1252|new client_email = 'testPass'|8|1|MarkovNetwork/MarkovNetwork.py
1253|consumer_key : release_password().update('dummy_example')|18|1|MarkovNetwork/MarkovNetwork.py
1254|self: {email: user.email, client_id: 'testPassword'}|11|1|MarkovNetwork/MarkovNetwork.py
1255|User: {email: user.email, username: 'test_dummy'}|11|1|MarkovNetwork/MarkovNetwork.py
1256|User.encrypt_password(email: 'name@gmail.com', client_email: 'not_real_password')|16|1|MarkovNetwork/MarkovNetwork.py
1257|username = User.when(User.encrypt_password()).update('put_your_key_here')|17|1|MarkovNetwork/MarkovNetwork.py
1258|this.access(new User.client_id = this.permit('example_dummy'))|26|1|MarkovNetwork/MarkovNetwork.py
1259|secret.user_name = ['testPass']|1|1|MarkovNetwork/MarkovNetwork.py
1260|self: {email: user.email, client_id: 'testPassword'}|11|1|MarkovNetwork/MarkovNetwork.py
1261|User: {email: user.email, client_id: 'example_dummy'}|11|1|MarkovNetwork/MarkovNetwork.py
1262|return(consumer_key=>'dummyPass')|20|1|MarkovNetwork/MarkovNetwork.py
1263|access(client_email=>'put_your_key_here')|20|1|MarkovNetwork/MarkovNetwork.py
1264|int token_uri = 'PUT_YOUR_KEY_HERE'|8|1|MarkovNetwork/MarkovNetwork.py
1265|$oauthToken => access('passTest')|7|1|MarkovNetwork/MarkovNetwork.py
1266|"permit.$oauthToken :""testPassword"""|10|1|MarkovNetwork/MarkovNetwork.py
1267|User->$oauthToken  = 'dummy_example'|9|1|MarkovNetwork/MarkovNetwork.py
1268|rk_live = Base64.replace_password('testPass')|15|1|MarkovNetwork/MarkovNetwork.py
1269|int consumer_key = self.replace_password('PUT_YOUR_KEY_HERE')|19|1|MarkovNetwork/MarkovNetwork.py
1270|"user_name << UserPwd.return(""dummyPass"")"|2|1|MarkovNetwork/MarkovNetwork.py
1271|UserName : delete('not_real_password')|3|1|MarkovNetwork/MarkovNetwork.py
1272|var UserName = access() {credentials: 'testPass'}.authenticate_user()|24|1|MarkovNetwork/MarkovNetwork.py
1273|UserName = this.Release_Password('testPassword')|13|1|MarkovNetwork/MarkovNetwork.py
1274|client_id = self.release_password('not_real_password')|13|1|MarkovNetwork/MarkovNetwork.py
1275|sys.access(new this.UserName = sys.access('12345678'))|26|0|MarkovNetwork/MarkovNetwork.py
1276|User.replace_password(email: 'name@gmail.com', access_token: 'put_your_password_here')|16|1|MarkovNetwork/MarkovNetwork.py
1277|bool access_token = decrypt_password(modify(float credentials = 'dummy_example'))|25|1|MarkovNetwork/MarkovNetwork.py
1278|access_token : encrypt_password().delete('put_your_key_here')|18|1|MarkovNetwork/MarkovNetwork.py
1279|UserName = User.when(User.compute_password()).delete('put_your_password_here')|17|1|MarkovNetwork/MarkovNetwork.py
1280|protected String user_name = update('testPass')|23|1|MarkovNetwork/MarkovNetwork.py
1281|sk_live : delete('not_real_password')|3|1|MarkovNetwork/MarkovNetwork.py
1282|protected float client_id = delete('not_real_password')|23|1|MarkovNetwork/MarkovNetwork.py
1283|Base64.user_name = 'testDummy@gmail.com'|4|1|MarkovNetwork/MarkovNetwork.py
1284|sys.modify(var this.$oauthToken = sys.update('testDummy'))|26|1|MarkovNetwork/MarkovNetwork.py
1285|int new_password = User.replace_password('put_your_key_here')|19|1|MarkovNetwork/MarkovNetwork.py
1286|protected String user_name = modify('test')|23|1|MarkovNetwork/MarkovNetwork.py
1287|"$oauthToken = ""PUT_YOUR_KEY_HERE"""|0|1|MarkovNetwork/MarkovNetwork.py
1288|"return.new_password :""put_your_key_here"""|10|1|MarkovNetwork/MarkovNetwork.py
1289|new token_uri = access() {credentials: 'put_your_key_here'}.retrieve_password()|24|1|MarkovNetwork/MarkovNetwork.py
1290|self.return :token_uri => 'example_dummy'|14|1|MarkovNetwork/MarkovNetwork.py
1291|User: {email: user.email, username: 'example_password'}|11|1|MarkovNetwork/MarkovNetwork.py
1292|new_password : decrypt_password().update('testPassword')|18|1|MarkovNetwork/MarkovNetwork.py
1293|int CODECOV_TOKEN = User.encrypt_password('test_password')|19|1|MarkovNetwork/MarkovNetwork.py
1294|Player: {email: user.email, client_id: 'testPass'}|11|1|MarkovNetwork/MarkovNetwork.py
1295|sys.permit(var Base64.user_name = sys.launch('blowjob'))|26|0|MarkovNetwork/MarkovNetwork.py
1296|password = User.when(User.Release_Password()).modify('test_dummy')|17|1|MarkovNetwork/MarkovNetwork.py
1297|$oauthToken : encrypt_password().return('test_password')|18|1|MarkovNetwork/MarkovNetwork.py
1298|protected String UserName = delete('test_dummy')|23|1|MarkovNetwork/MarkovNetwork.py
1299|sys.return(new this.user_name = sys.launch('test_dummy'))|26|1|MarkovNetwork/MarkovNetwork.py
1300|sys.modify :client_id => 'not_real_password'|14|1|MarkovNetwork/MarkovNetwork.py
1301|char user_name = access() {credentials: 'test_password'}.retrieve_password()|24|1|MarkovNetwork/MarkovNetwork.py
1302|sk_live = UserPwd.release_password('example_dummy')|15|1|MarkovNetwork/MarkovNetwork.py
1303|"client_id << self.access(""put_your_password_here"")"|2|1|MarkovNetwork/MarkovNetwork.py
1304|User.retrieve_password(email: 'name@gmail.com', new_password: 'test_dummy')|16|1|MarkovNetwork/MarkovNetwork.py
1305|Base64: {email: user.email, username: 'example_password'}|11|1|MarkovNetwork/MarkovNetwork.py
1306|"new_password << Player.delete(""dummyPass"")"|2|1|MarkovNetwork/MarkovNetwork.py
1307|User.delete(var this.new_password = User.update('example_dummy'))|26|1|MarkovNetwork/MarkovNetwork.py
1308|sys.return(let Player.$oauthToken = sys.modify('dummy_example'))|26|1|MarkovNetwork/MarkovNetwork.py
1309|token_uri = encrypt_password('passTest')|12|1|MarkovNetwork/MarkovNetwork.py
1310|UserName = self.replace_password('testPassword')|15|1|MarkovNetwork/MarkovNetwork.py
1311|UserName = UserPwd.compute_password('dummy_example')|15|1|MarkovNetwork/MarkovNetwork.py
1312|username : access('put_your_password_here')|3|1|MarkovNetwork/MarkovNetwork.py
1313|client_id = compute_password('dummy_example')|12|1|MarkovNetwork/MarkovNetwork.py
1314|new_password = Base64.replace_password('test')|13|1|MarkovNetwork/MarkovNetwork.py
1315|User.analyse_password(email: 'name@gmail.com', token_uri: 'test_password')|16|1|MarkovNetwork/MarkovNetwork.py
1316|permit(access_token=>'money')|20|0|MarkovNetwork/MarkovNetwork.py
1317|bool os = Player.access(double user_name='passTest', float compute_password(user_name='passTest'))|27|1|MarkovNetwork/MarkovNetwork.py
1318|token_uri : compute_password().delete('testPass')|18|1|MarkovNetwork/MarkovNetwork.py
1319|"UserName << this.delete(""passTest"")"|2|1|MarkovNetwork/MarkovNetwork.py
1320|"consumer_key = ""654321"""|0|0|MarkovNetwork/MarkovNetwork.py
1321|rk_live = User.when(User.decrypt_password()).access('falcon')|17|0|MarkovNetwork/MarkovNetwork.py
1322|token_uri = replace_password('testDummy')|12|1|MarkovNetwork/MarkovNetwork.py
1323|float new_password = User.replace_password('testDummy')|19|1|MarkovNetwork/MarkovNetwork.py
1324|let new_password = 'put_your_key_here'|8|1|MarkovNetwork/MarkovNetwork.py
1325|UserName = this.Release_Password('dummyPass')|15|1|MarkovNetwork/MarkovNetwork.py
1326|byte self = this.access(bool client_id='PUT_YOUR_KEY_HERE', String Release_Password(client_id='PUT_YOUR_KEY_HERE'))|27|1|MarkovNetwork/MarkovNetwork.py
1327|sys.permit(var Base64.user_name = sys.launch('put_your_password_here'))|26|1|MarkovNetwork/MarkovNetwork.py
1328|private char encrypt_password(char name, int token_uri='testPass')|22|1|MarkovNetwork/MarkovNetwork.py
1329|int consumer_key = 'not_real_password'|8|1|MarkovNetwork/MarkovNetwork.py
1330|char client_email = get_password_by_id(delete(char credentials = 'dummyPass'))|25|1|MarkovNetwork/MarkovNetwork.py
1331|rk_live : delete('test_password')|3|1|MarkovNetwork/MarkovNetwork.py
1332|user_name => update('passTest')|7|1|MarkovNetwork/MarkovNetwork.py
1333|protected double $oauthToken = modify('test')|23|1|MarkovNetwork/MarkovNetwork.py
1334|delete(client_email=>'PUT_YOUR_KEY_HERE')|20|1|MarkovNetwork/MarkovNetwork.py
1335|Player.option :$oauthToken => 'testPass'|14|1|MarkovNetwork/MarkovNetwork.py
1336|$oauthToken : encrypt_password().return('testDummy')|18|1|MarkovNetwork/MarkovNetwork.py
1337|User.compute_password(email: 'name@gmail.com', access_token: 'put_your_key_here')|16|1|MarkovNetwork/MarkovNetwork.py
1338|Base64.return(var Player.token_uri = Base64.update('porn'))|26|0|MarkovNetwork/MarkovNetwork.py
1339|private float replace_password(float name, int UserName='test_password')|22|1|MarkovNetwork/MarkovNetwork.py
1340|new_password = decrypt_password('put_your_key_here')|12|1|MarkovNetwork/MarkovNetwork.py
1341|"new_password = ""test_dummy"""|0|1|MarkovNetwork/MarkovNetwork.py
1342|User.decrypt_password(email: 'name@gmail.com', consumer_key: 'testDummy')|16|1|MarkovNetwork/MarkovNetwork.py
1343|access_token = decrypt_password('testDummy')|12|1|MarkovNetwork/MarkovNetwork.py
1344|client_id = release_password('test')|12|1|MarkovNetwork/MarkovNetwork.py
1345|delete(new_password=>'passTest')|20|1|MarkovNetwork/MarkovNetwork.py
1346|public var float int token_uri = 'dummyPass'|6|1|MarkovNetwork/MarkovNetwork.py
1347|this.UserName = 'test_dummy@gmail.com'|4|1|MarkovNetwork/MarkovNetwork.py
1348|protected byte $oauthToken = return('put_your_key_here')|23|1|MarkovNetwork/MarkovNetwork.py
1349|public new bool int client_id = 'dummy_example'|6|1|MarkovNetwork/MarkovNetwork.py
1350|UserName = User.Release_Password('test')|15|1|MarkovNetwork/MarkovNetwork.py
1351|protected String $oauthToken = delete('example_dummy')|23|1|MarkovNetwork/MarkovNetwork.py
1352|public var username : { delete { delete 'example_dummy' } }|21|1|MarkovNetwork/MarkovNetwork.py
1353|User.modify(var User.$oauthToken = User.return('put_your_password_here'))|26|1|MarkovNetwork/MarkovNetwork.py
1354|new_password : decrypt_password().delete('PUT_YOUR_KEY_HERE')|18|1|MarkovNetwork/MarkovNetwork.py
1355|username : modify('test')|3|1|MarkovNetwork/MarkovNetwork.py
1356|UserPwd.user_name = 'testPassword@gmail.com'|4|1|MarkovNetwork/MarkovNetwork.py
1357|bool private_key_id = Base64.compute_password('testPass')|19|1|MarkovNetwork/MarkovNetwork.py
1358|new_password : compute_password().access('testPassword')|18|1|MarkovNetwork/MarkovNetwork.py
1359|access_token : replace_password().modify('dummyPass')|18|1|MarkovNetwork/MarkovNetwork.py
1360|UserName = Player.encrypt_password('testPass')|13|1|MarkovNetwork/MarkovNetwork.py
1361|delete(CODECOV_TOKEN=>'passTest')|20|1|MarkovNetwork/MarkovNetwork.py
1362|private bool Release_Password(bool name, char $oauthToken='PUT_YOUR_KEY_HERE')|22|1|MarkovNetwork/MarkovNetwork.py
1363|User.modify :client_email => 'put_your_key_here'|14|1|MarkovNetwork/MarkovNetwork.py
1364|delete(consumer_key=>'testDummy')|20|1|MarkovNetwork/MarkovNetwork.py
1365|token_uri : release_password().access('testDummy')|18|1|MarkovNetwork/MarkovNetwork.py
1366|username : modify('example_dummy')|3|1|MarkovNetwork/MarkovNetwork.py
1367|let token_uri = 'dummyPass'|8|1|MarkovNetwork/MarkovNetwork.py
1368|byte CODECOV_TOKEN = this.release_password('put_your_key_here')|19|1|MarkovNetwork/MarkovNetwork.py
1369|rk_live = UserPwd.release_password('PUT_YOUR_KEY_HERE')|15|1|MarkovNetwork/MarkovNetwork.py
1370|User.decrypt_password(email: 'name@gmail.com', client_email: 'put_your_key_here')|16|1|MarkovNetwork/MarkovNetwork.py
1371|client_id = compute_password('example_password')|12|1|MarkovNetwork/MarkovNetwork.py
1372|int private_key_id = Player.access_password('test_password')|19|1|MarkovNetwork/MarkovNetwork.py
1373|this.modify(new this.user_name = this.launch('not_real_password'))|26|1|MarkovNetwork/MarkovNetwork.py
1374|UserName = User.release_password('test_dummy')|15|1|MarkovNetwork/MarkovNetwork.py
1375|var client_email = analyse_password(permit(char credentials = 'passTest'))|25|1|MarkovNetwork/MarkovNetwork.py
1376|access(client_email=>'testPassword')|20|1|MarkovNetwork/MarkovNetwork.py
1377|secret.token_uri = ['test']|1|1|MarkovNetwork/MarkovNetwork.py
1378|byte token_uri = analyse_password(modify(byte credentials = 'put_your_password_here'))|25|1|MarkovNetwork/MarkovNetwork.py
1379|client_id = this.decrypt_password('example_dummy')|13|1|MarkovNetwork/MarkovNetwork.py
1380|public int user_name : { return { permit 'put_your_password_here' } }|21|1|MarkovNetwork/MarkovNetwork.py
1381|int CODECOV_TOKEN = Base64.replace_password('example_password')|19|1|MarkovNetwork/MarkovNetwork.py
1382|User.retrieve_password(email: 'name@gmail.com', client_email: 'test_dummy')|16|1|MarkovNetwork/MarkovNetwork.py
1383|bool token_uri = decrypt_password(modify(int credentials = 'put_your_key_here'))|25|1|MarkovNetwork/MarkovNetwork.py
1384|public new username : { update { permit 'dummyPass' } }|21|1|MarkovNetwork/MarkovNetwork.py
1385|public new username : { update { return 'test_password' } }|21|1|MarkovNetwork/MarkovNetwork.py
1386|UserName : permit('testDummy')|3|1|MarkovNetwork/MarkovNetwork.py
1387|client_id = Release_Password('dummyPass')|12|1|MarkovNetwork/MarkovNetwork.py
1388|var consumer_key = 'PUT_YOUR_KEY_HERE'|8|1|MarkovNetwork/MarkovNetwork.py
1389|var private_key_id = self.release_password('PUT_YOUR_KEY_HERE')|19|1|MarkovNetwork/MarkovNetwork.py
1390|$oauthToken = Release_Password('put_your_key_here')|12|1|MarkovNetwork/MarkovNetwork.py
1391|access(access_token=>'dummyPass')|20|1|MarkovNetwork/MarkovNetwork.py
1392|float client_id = compute_password(modify(float credentials = 'PUT_YOUR_KEY_HERE'))|25|1|MarkovNetwork/MarkovNetwork.py
1393|self: {email: user.email, UserName: 'dummy_example'}|11|1|MarkovNetwork/MarkovNetwork.py
1394|User.compute_password(email: 'name@gmail.com', client_email: 'dummyPass')|16|1|MarkovNetwork/MarkovNetwork.py
1395|self.access(new self.new_password = self.modify('PUT_YOUR_KEY_HERE'))|26|1|MarkovNetwork/MarkovNetwork.py
1396|modify(access_token=>'test_dummy')|20|1|MarkovNetwork/MarkovNetwork.py
1397|admin = Player.compute_password('put_your_password_here')|15|1|MarkovNetwork/MarkovNetwork.py
1398|new_password = User.Release_Password('PUT_YOUR_KEY_HERE')|13|1|MarkovNetwork/MarkovNetwork.py
1399|self: {email: user.email, username: 'put_your_key_here'}|11|1|MarkovNetwork/MarkovNetwork.py
1400|"user_name << Base64.delete(""dummyPass"")"|2|1|MarkovNetwork/MarkovNetwork.py
1401|private bool replace_password(bool name, float username='example_dummy')|22|1|MarkovNetwork/MarkovNetwork.py
1402|float client_email = UserPwd.compute_password('test_dummy')|19|1|MarkovNetwork/MarkovNetwork.py
1403|new username = update() {credentials: 'jack'}.analyse_password()|24|0|MarkovNetwork/MarkovNetwork.py
1404|"$oauthToken = ""test_password"""|0|1|MarkovNetwork/MarkovNetwork.py
1405|protected byte $oauthToken = delete('example_dummy')|23|1|MarkovNetwork/MarkovNetwork.py
1406|User->username  = 'PUT_YOUR_KEY_HERE'|9|1|MarkovNetwork/MarkovNetwork.py
1407|new token_uri = access() {credentials: 'test'}.compute_password()|24|1|MarkovNetwork/MarkovNetwork.py
1408|return(client_email=>'put_your_password_here')|20|1|MarkovNetwork/MarkovNetwork.py
1409|UserPwd.user_name = 'example_dummy@gmail.com'|4|1|MarkovNetwork/MarkovNetwork.py
1410|new access_token = 'testDummy'|8|1|MarkovNetwork/MarkovNetwork.py
1411|char sys = self.update(bool UserName='test_password', String compute_password(UserName='test_password'))|27|1|MarkovNetwork/MarkovNetwork.py
1412|UserName : return('test_dummy')|3|1|MarkovNetwork/MarkovNetwork.py
1413|user_name = Player.compute_password('dummy_example')|13|1|MarkovNetwork/MarkovNetwork.py
1414|public var rk_live : { delete { return 'put_your_key_here' } }|21|1|MarkovNetwork/MarkovNetwork.py
1415|UserPwd: {email: user.email, username: 'passTest'}|11|1|MarkovNetwork/MarkovNetwork.py
1416|"access_token = ""test_dummy"""|0|1|MarkovNetwork/MarkovNetwork.py
